Customer ID,Customer Name,Customer_Segment,Sector,Country,Customer_Status,Annual_Speed,Length_Of_Sales_Cycle,Product_Name,Highest_Contract_Level,Compelling_Event,RFP,Sales_Engineer_Engaged,Services_Included,Customer_Meeting,License,Contacts,Opportunity_Value
3335,Einmalkunde ENT,Enterprise,Retail,Japan,prior customer,Small,1 Year,Portal,Manager Level,No,Yes,No,Yes,18,179,137,45000
3336,PR Electronics France ENT,SMB,Healthcare,France,prior customer,Big,6 Months,Analytics,C-Level,Yes,No,Yes,Yes,17,173,113,50000
3337,Global Industries PLC ENT,SMB,High tech,Germany,current customer,Medium,2 Years,Application Server,Individual Contributor Level,Yes,Yes,Yes,No,8,115,7,32000
3338,Global Technologies PLC ENT,Enterprise,Construction,Italy,prospect,Large,6 Months,Security,Manager Level,Yes,No,No,No,7,51,75,54000
3339,The Wine Consignee Inc. ENT,SMB,Retail,North America,prospect,Medium,6 Months,Application Server,Manager Level,No,No,No,Yes,27,25,98,19000
3340,BZ Wines Inc. ENT,Enterprise,Apparel,Germany,prior customer,Huge,1 Year,ERP,C-Level,No,Yes,Yes,Yes,25,172,36,38000
3341,IDES US Inc. ENT,Fortune500,Goods,Italy,current customer,Huge,1 Year,Identity Server,C-Level,No,Yes,No,Yes,45,395,83,138000
3342,IDONWANAPAY  Stores ENT,Enterprise,Manufacturing,Brazil,prior customer,Large,1 Month,Portal,Manager Level,No,No,Yes,Yes,13,93,93,60000
3343,Super-Mart ENT,SMB,Finserv,France,current customer,Big,18 Months,Web Server,Manager Level,No,No,No,No,30,24,104,24000
3344,Krogertsens ENT,SMB,Apparel,North America,prior customer,Huge,1 Month,Portal,Manager Level,No,Yes,No,No,20,55,18,17000
3344,Krogertsens ENT,Enterprise,Consumer Product,North America,prior customer,Large,1 Month,ERP,Manager Level,Yes,No,No,No,24,145,139,52000
3345,Mamoun Darkazanli ENT,Enterprise,Healthcare,North America,prior customer,Huge,1 Month,Analytics,C-Level,Yes,Yes,No,Yes,29,260,6,64000
3346,Software Warehouse ENT,Enterprise,Apparel,Brazil,prior customer,Huge,6 Months,ERP,Individual Contributor Level,No,Yes,Yes,No,24,115,42,64000
3347,Buying Unlimited ENT,Enterprise,Manufacturing,UK,current customer,Small,6 Months,CRM,C-Level,No,Yes,Yes,Yes,19,96,142,48000
3348,Gourmet Market ENT,Enterprise,Healthcare,Japan,prior customer,Medium,1 Year,Database,Manager Level,No,Yes,No,No,13,212,143,55000
3335,Einmalkunde ENT,SMB,Construction,India,prior customer,Big,2 Years,Application Server,C-Level,No,Yes,No,Yes,27,58,100,60000
3349,Muster Kunde ENT,SMB,Manufacturing,France,prior customer,Small,1 Month,Analytics,C-Level,No,No,No,No,11,64,50,47000
3350,Havers  Inc. ENT,Enterprise,Manufacturing,Italy,current customer,Small,6 Months,CRM,C-Level,No,No,No,No,15,267,78,59000
3351,REMA Superstore ENT,SMB,High tech,China,prospect,Medium,6 Months,Database,C-Level,No,Yes,No,Yes,14,124,106,13000
3352,01Megastore ENT,Fortune500,Consumer Product,Brazil,current customer,Big,1 Year,CRM,C-Level,No,No,No,No,32,224,46,163000
3353,06MegaStore ENT,Enterprise,Apparel,China,prior customer,Medium,6 Months,Web Server,C-Level,No,Yes,Yes,Yes,16,79,104,57000
3354,Carmella Credit ENT,SMB,Consumer Product,UK,prior customer,Big,6 Months,CRM,C-Level,No,No,Yes,Yes,26,166,124,56000
3355,Havers Inc ENT,Enterprise,Finserv,China,prospect,Medium,1 Year,ERP,C-Level,Yes,No,Yes,No,5,222,141,47000
3356,Cilox HiTech ENT,Fortune500,Construction,China,current customer,Large,1 Year,Web Server,C-Level,Yes,Yes,No,No,30,377,61,162000
3357,Computer Systems ENT,Enterprise,Finserv,India,prior customer,Small,6 Months,Web Server,Manager Level,No,No,Yes,No,19,89,55,52000
3358,Dynamic Industries ENT,Enterprise,Consumer Product,UK,prior customer,Small,1 Year,Portal,Manager Level,Yes,Yes,Yes,No,17,181,32,55000
3359,Antipolis ENT,Enterprise,High tech,India,prior customer,Large,1 Year,Identity Server,C-Level,Yes,Yes,Yes,Yes,8,56,73,57000
3360,Praxis Dr. Ernst & Dr. Weissing ENT,SMB,Consumer Product,Germany,prospect,Huge,2 Years,CRM,Individual Contributor Level,Yes,Yes,No,No,18,42,117,23000
3361,Praxis Dr. Rot ENT,Enterprise,Retail,Russia,prior customer,Huge,1 Month,Web Server,Individual Contributor Level,Yes,No,No,Yes,13,149,107,50000
3362,REMA WH Regensburg ENT,Fortune500,Goods,North America,current customer,Small,1 Year,Portal,C-Level,No,No,Yes,Yes,45,226,94,163000
3363,Ernst Brinkmann KG ENT,Enterprise,Healthcare,China,prior customer,Medium,1 Year,Identity Server,Manager Level,Yes,No,No,No,27,162,27,63000
3364,Builders Depot ENT,Enterprise,High tech,China,prior customer,Huge,1 Year,ERP,C-Level,Yes,No,Yes,No,9,251,151,72000
3365,Clinton Industries ENT,SMB,Goods,France,prior customer,Huge,6 Months,Identity Server,Manager Level,No,No,No,No,9,105,23,46000
3366,Thornbury Enterprises ENT,Fortune500,Manufacturing,Italy,current customer,Small,1 Year,Portal,C-Level,No,Yes,Yes,Yes,46,478,161,159000
3367,American Security Company ENT,Fortune500,Consumer Product,Brazil,current customer,Small,1 Year,Portal,C-Level,Yes,Yes,No,No,35,335,46,160000
3368,Century Software.Com ENT,SMB,High tech,China,prospect,Huge,1 Month,Identity Server,Individual Contributor Level,Yes,Yes,No,Yes,23,19,93,24000
3369,Web Design Studio ENT,Enterprise,Healthcare,North America,prior customer,Big,1 Month,Security,Individual Contributor Level,No,No,Yes,No,16,118,153,63000
3370,Holden & Associates ENT,SMB,Healthcare,Japan,prospect,Large,18 Months,Identity Server,Individual Contributor Level,Yes,Yes,No,Yes,25,121,29,23000
3371,Milton & Milton ENT,Enterprise,Consumer Product,Brazil,current customer,Large,1 Year,Security,Manager Level,No,Yes,No,Yes,23,65,21,72000
3372,Brighton Inc ENT,SMB,High tech,Russia,prior customer,Medium,6 Months,Application Server,Individual Contributor Level,Yes,No,No,No,28,67,44,19000
3373,Sunburst Inc ENT,Fortune500,Healthcare,India,current customer,Large,1 Year,Analytics,C-Level,No,No,Yes,Yes,28,326,194,156000
3374,Matrax ENT,Enterprise,Construction,France,prior customer,Small,1 Year,Database,Manager Level,Yes,No,Yes,Yes,12,65,70,70000
3375,JMart ENT,SMB,Goods,Japan,current customer,Medium,6 Months,ERP,Individual Contributor Level,Yes,Yes,No,Yes,7,103,46,40000
3376,Innovative Systems Inc. ENT,SMB,Finserv,China,prospect,Big,1 Month,Analytics,Manager Level,No,Yes,No,Yes,13,115,109,35000
3377,Hall Manufacturing ENT,Enterprise,Consumer Product,UK,prior customer,Big,18 Months,Application Server,Manager Level,No,No,Yes,No,27,56,155,57000
3378,Heiner Schmidtmann ENT,Enterprise,Finserv,Italy,prospect,Medium,1 Year,Identity Server,Manager Level,Yes,Yes,No,No,16,194,128,44000
3379,Rema Store 1010 ENT,Fortune500,High tech,Japan,current customer,Large,1 Year,Security,C-Level,Yes,No,No,No,28,495,46,174000
3380,Fred Miller ENT,Enterprise,High tech,Brazil,current customer,Large,1 Year,Portal,C-Level,No,No,No,Yes,30,485,61,152000
3381,vNet ENT,Enterprise,Healthcare,North America,prospect,Huge,18 Months,Identity Server,C-Level,Yes,No,Yes,Yes,20,50,61,61000
3382,Data Corp. ENT,SMB,Apparel,UK,current customer,Big,18 Months,CRM,Manager Level,No,No,Yes,No,14,27,103,21000
3383,Second Source ENT,SMB,Construction,India,prospect,Huge,18 Months,Application Server,Individual Contributor Level,No,No,No,Yes,31,73,93,46000
3384,xNET ENT,SMB,Manufacturing,Brazil,prospect,Huge,1 Month,Portal,Individual Contributor Level,No,Yes,Yes,Yes,16,91,141,44000
3385,World PC Inc. ENT,SMB,Healthcare,Japan,prospect,Large,6 Months,Web Server,Individual Contributor Level,Yes,Yes,Yes,No,12,113,119,22000
3386,Townsend Company ENT,SMB,Manufacturing,France,prior customer,Huge,6 Months,Portal,Individual Contributor Level,Yes,Yes,Yes,No,12,71,65,45000
3387,Avnet Electronics ENT,SMB,High tech,China,prior customer,Small,18 Months,Security,Manager Level,Yes,No,No,Yes,4,111,153,47000
3388,Brazil Technologies ENT,SMB,Retail,France,prospect,Medium,2 Years,ERP,Individual Contributor Level,No,No,Yes,Yes,30,100,107,50000
3389,EC Enterprises ENT,SMB,Goods,Brazil,current customer,Large,1 Year,Portal,C-Level,No,Yes,No,No,30,480,118,137000
3390,Industrie Dynamique ENT,Fortune500,Manufacturing,North America,prospect,Huge,1 Month,Database,Manager Level,Yes,Yes,No,Yes,9,249,10,38000
3391,Abidon Corp ENT,SMB,Finserv,Italy,prospect,Medium,2 Years,CRM,Manager Level,No,Yes,Yes,Yes,24,24,55,18000
3392,Greentree Enterprise ENT,SMB,Consumer Product,Japan,current customer,Large,6 Months,ERP,Individual Contributor Level,No,Yes,Yes,No,25,102,81,33000
3393,Timco Corporation ENT,SMB,Healthcare,Brazil,prospect,Medium,18 Months,CRM,C-Level,Yes,No,No,No,9,111,72,13000
3394,Rawlings Group ENT,Fortune500,Consumer Product,Brazil,prior customer,Huge,6 Months,CRM,Manager Level,Yes,Yes,No,No,18,174,148,60000
3395,Landstar Corp ENT,Fortune500,Retail,Japan,current customer,Medium,1 Year,Database,C-Level,Yes,Yes,No,No,29,285,195,152000
3396,Lou Windham ENT,Enterprise,Consumer Product,Germany,prior customer,Big,1 Month,Database,Individual Contributor Level,No,No,No,No,17,241,20,71000
3397,Tom Little ENT,Enterprise,Consumer Product,India,prospect,Small,1 Month,Web Server,Manager Level,Yes,No,Yes,Yes,27,135,6,75000
3398,LORI WINTER ENT,SMB,Consumer Product,Russia,prospect,Big,6 Months,CRM,Manager Level,No,No,No,No,26,117,147,38000
3399,MARIE WITENBURG ENT,SMB,High tech,India,prospect,Large,6 Months,Portal,Manager Level,No,No,No,No,8,249,150,46000
3400,LORI ZINNY ENT,Enterprise,Construction,Japan,prior customer,Large,6 Months,Application Server,Manager Level,Yes,No,No,No,7,67,155,69000
3401,JANET ZUSSIN ENT,SMB,Consumer Product,North America,prospect,Huge,1 Month,Application Server,Manager Level,Yes,Yes,No,Yes,24,77,54,46000
3402,JANE CASTILLO ENT,Fortune500,Apparel,China,prospect,Medium,1 Month,Analytics,Individual Contributor Level,No,Yes,No,No,7,83,77,20000
3403,JANE SANCHEZ ENT,Enterprise,High tech,UK,prior customer,Huge,6 Months,CRM,C-Level,Yes,No,No,Yes,16,238,19,72000
3404,P. Baker ENT,Enterprise,Healthcare,Italy,prior customer,Medium,2 Years,Analytics,C-Level,No,No,Yes,Yes,25,152,69,55000
3405,ALAN FAITH ENT,Enterprise,Finserv,Brazil,prospect,Medium,2 Years,Web Server,Manager Level,No,No,Yes,Yes,10,39,93,12000
3406,JIM FARAIZL ENT,SMB,Apparel,China,prospect,Big,1 Year,Web Server,Individual Contributor Level,Yes,No,No,Yes,14,112,154,47000
3407,ALAN FARRAR ENT,SMB,Finserv,Germany,prospect,Medium,1 Month,Database,Manager Level,No,Yes,No,No,22,144,101,36000
3408,JAMES FERENCY ENT,SMB,Apparel,Russia,prior customer,Big,2 Years,Web Server,Individual Contributor Level,Yes,No,No,Yes,5,108,39,35000
3409,BILL FERNANCE ENT,Enterprise,Healthcare,Italy,prior customer,Large,18 Months,CRM,Manager Level,No,No,Yes,No,27,62,150,76000
3410,ALAN FINER ENT,Enterprise,Consumer Product,Brazil,prospect,Medium,1 Year,Application Server,C-Level,Yes,Yes,Yes,No,9,286,10,58000
3411,JAMES GRUPER ENT,SMB,Consumer Product,Germany,current customer,Large,1 Month,Database,Manager Level,Yes,No,No,No,5,63,78,26000
3412,JOHN GRÍNROS ENT,SMB,Construction,France,prospect,Large,1 Month,Web Server,Individual Contributor Level,Yes,Yes,Yes,No,7,62,96,16000
3413,ALAN GUETTEL ENT,Enterprise,Construction,Brazil,prior customer,Big,1 Year,Identity Server,Individual Contributor Level,No,Yes,Yes,No,21,137,98,37000
3414,BEN GUIER ENT,Enterprise,Consumer Product,France,prospect,Small,1 Month,Web Server,C-Level,Yes,No,Yes,No,10,65,82,37000
3415,ALAN GWARA ENT,SMB,Manufacturing,India,prospect,Small,1 Year,Web Server,Individual Contributor Level,No,Yes,Yes,No,26,67,86,42000
3416,Sandra 00Turner ENT,Fortune500,Manufacturing,Germany,current customer,Small,1 Year,Database,C-Level,No,No,No,No,10,38,44,33000
3417,Mark Miller ENT,Fortune500,Consumer Product,Russia,current customer,Huge,1 Year,Identity Server,C-Level,Yes,No,Yes,Yes,22,338,31,176000
3418,Peter Hoffman ENT,SMB,Retail,UK,current customer,Big,2 Years,Portal,Individual Contributor Level,Yes,Yes,Yes,No,4,132,34,24000
3419,Scott Parker ENT,Fortune500,Manufacturing,Russia,current customer,Big,6 Months,Identity Server,Individual Contributor Level,Yes,No,Yes,No,3,31,16,28000
3420,Pascal Roberts ENT,Enterprise,Consumer Product,China,prior customer,Small,6 Months,ERP,C-Level,No,Yes,No,No,22,276,6,37000
3421,Kim Possible Inc. - East ENT,Fortune500,High tech,Russia,current customer,Medium,18 Months,Identity Server,Individual Contributor Level,No,No,No,No,19,123,55,44000
3422,Nelson Tax & Associates CRL,SMB,Goods,India,prospect,Large,6 Months,Application Server,Individual Contributor Level,Yes,No,No,No,20,122,56,19000
3423,Emma Bull CRL,Enterprise,Retail,UK,prior customer,Small,2 Years,Identity Server,C-Level,Yes,No,Yes,No,10,132,25,66000
3424,John Evans CRL,Fortune500,Construction,France,current customer,Huge,1 Year,Portal,C-Level,No,No,Yes,No,32,287,173,160000
3425,Roger Zahn CRL,Enterprise,Retail,India,prospect,Large,18 Months,ERP,Individual Contributor Level,No,No,No,Yes,29,115,89,44000
3426,Chelsa Quinn Yates CRL,Enterprise,Consumer Product,Brazil,prior customer,Huge,6 Months,Security,C-Level,No,Yes,No,Yes,12,42,57,39000
3427,Robert Jensen CRL,Enterprise,Finserv,France,prior customer,Big,2 Years,Application Server,C-Level,No,No,Yes,No,13,66,68,48000
3428,Charles Scott CRL,Enterprise,Goods,Germany,prospect,Large,18 Months,CRM,Manager Level,Yes,No,Yes,Yes,21,49,151,25000
3429,Joe Masson CRL,SMB,Finserv,India,prior customer,Medium,6 Months,CRM,C-Level,Yes,No,Yes,No,15,105,77,21000
3430,Alex Lynch CRL,SMB,Retail,France,prospect,Small,1 Year,Web Server,Manager Level,No,Yes,No,No,15,108,12,50000
3431,Steve Martin CRL,SMB,Construction,India,prior customer,Large,18 Months,CRM,Individual Contributor Level,No,Yes,No,No,11,112,121,20000
3432,Agnes Varda CRL,Fortune500,Finserv,Russia,current customer,Medium,1 Year,Application Server,C-Level,No,No,No,No,48,153,173,128000
3433,Albert Brooks CRL,Enterprise,Manufacturing,Brazil,prior customer,Small,6 Months,ERP,Manager Level,No,Yes,No,Yes,15,67,111,68000
3434,Edward Burns CRL,SMB,Consumer Product,UK,current customer,Medium,6 Months,Portal,Individual Contributor Level,Yes,No,Yes,Yes,23,118,141,44000
3435,Peter King CRL,SMB,Apparel,France,prospect,Medium,1 Year,Web Server,Individual Contributor Level,Yes,No,No,Yes,25,22,65,34000
3436,Douglas Barker CRL,SMB,Manufacturing,China,current customer,Big,1 Year,Database,Manager Level,No,Yes,No,No,31,56,47,27000
3437,Janett Adams CRL,SMB,Healthcare,UK,prospect,Huge,18 Months,Security,Manager Level,Yes,Yes,No,Yes,4,148,47,44000
3438,David Lynch CRL,SMB,High tech,China,current customer,Huge,1 Year,Identity Server,C-Level,No,No,No,No,37,220,114,154000
3439,Ronald Bey CRL,Enterprise,Apparel,Italy,current customer,Huge,1 Year,Application Server,Manager Level,No,Yes,Yes,Yes,13,277,49,70000
3440,Lampen-Markt GmbH CRL,Enterprise,Construction,Brazil,prior customer,Large,6 Months,Web Server,Manager Level,Yes,No,Yes,Yes,11,162,49,66000
3441,Omega Soft-Hardware Markt CRL,Fortune500,Manufacturing,China,prospect,Huge,1 Month,Portal,Manager Level,No,Yes,No,Yes,11,137,83,44000
3442,Autohaus Franzl GmbH CRL,Fortune500,High tech,Brazil,prior customer,Medium,1 Month,Identity Server,C-Level,Yes,No,No,No,13,112,52,49000
3443,Institut fuer Umweltforschung CRL,Enterprise,Finserv,China,prior customer,Small,1 Year,Application Server,C-Level,Yes,No,No,No,8,133,145,67000
3444,Karsson High Tech Markt CRL,Fortune500,Construction,Germany,current customer,Small,1 Year,Web Server,C-Level,Yes,Yes,No,Yes,26,496,113,134000
3445,ERL Freiburg CRL,Fortune500,Manufacturing,UK,prospect,Big,6 Months,Analytics,Manager Level,No,No,No,No,13,97,40,29000
3446,Phundix KG CRL,Fortune500,Retail,India,prior customer,Huge,1 Month,Identity Server,Manager Level,Yes,No,No,Yes,16,102,59,64000
3447,Hitech AG CRL,Enterprise,Finserv,North America,prior customer,Medium,2 Years,Identity Server,C-Level,No,Yes,Yes,No,28,112,108,40000
3448,CBD Computer Based Design CRL,Enterprise,Consumer Product,France,prior customer,Big,6 Months,Application Server,Manager Level,Yes,No,No,No,11,111,44,44000
3449,Motomarkt Stuttgart GmbH CRL,SMB,Consumer Product,Japan,prior customer,Small,1 Year,Security,Manager Level,No,No,No,Yes,19,196,115,62000
3450,Computer Competence Center CRL,SMB,Retail,France,current customer,Big,6 Months,ERP,Manager Level,Yes,Yes,No,No,20,48,145,46000
3451,Minerva Energieversorgung GmbH CRL,Enterprise,Goods,Japan,prior customer,Large,1 Year,Application Server,C-Level,Yes,Yes,Yes,Yes,20,165,65,37000
3452,LCH Markt CRL,SMB,Finserv,Russia,prospect,Small,1 Year,Analytics,Manager Level,No,Yes,No,No,30,110,63,39000
3453,Christal Clear CRL,SMB,High tech,Italy,current customer,Huge,1 Month,CRM,Manager Level,No,Yes,Yes,Yes,23,86,48,47000
3454,Becker Koeln CRL,SMB,Apparel,Japan,current customer,Large,6 Months,Database,C-Level,Yes,No,Yes,No,3,45,115,29000
3455,Becker Stuttgart CRL,SMB,Manufacturing,France,current customer,Small,6 Months,ERP,Individual Contributor Level,No,Yes,No,No,28,137,71,19000
3456,NSM Pumpentechnik AG CRL,Enterprise,Construction,Japan,prior customer,Small,1 Year,Portal,Manager Level,Yes,Yes,Yes,Yes,29,79,27,50000
3457,Amadeus CRL,Enterprise,Goods,Russia,prior customer,Big,18 Months,Security,C-Level,Yes,Yes,Yes,No,28,153,45,73000
3458,Technik und Systeme GmbH CRL,SMB,Manufacturing,UK,prior customer,Big,1 Month,Analytics,Manager Level,Yes,Yes,Yes,Yes,7,72,22,39000
3459,A.I.T. GmbH CRL,Enterprise,Apparel,Russia,prior customer,Large,1 Year,Portal,Manager Level,No,Yes,Yes,No,19,221,120,67000
3460,Societe Chimique Picardie SA CRL,SMB,High tech,Germany,prospect,Medium,1 Year,Database,Individual Contributor Level,No,No,Yes,Yes,3,74,47,19000
3461,General Distributors Inc CRL,SMB,Apparel,Germany,prospect,Big,6 Months,CRM,Individual Contributor Level,Yes,Yes,Yes,Yes,12,91,124,31000
3462,General Distributors GmbH CRL,SMB,Goods,India,current customer,Big,18 Months,Security,C-Level,Yes,No,Yes,No,9,61,151,17000
3463,General Distributors Inc. CRL,Enterprise,Consumer Product,Russia,prior customer,Medium,18 Months,Identity Server,C-Level,No,No,Yes,No,26,120,20,47000
3464,C.A.S. Computer Application Systems CRL,Fortune500,Retail,Japan,current customer,Large,1 Year,Analytics,C-Level,No,No,Yes,No,44,390,159,167000
3465,Aircraft Products CRL,Enterprise,Goods,Japan,prospect,Large,2 Years,Database,Manager Level,Yes,No,Yes,Yes,9,95,23,48000
3466,Deutsche Computer AG CRL,SMB,Finserv,Italy,prior customer,Medium,1 Year,Web Server,C-Level,No,No,No,No,22,44,73,32000
3467,TALPA GmbH CRL,SMB,Goods,Brazil,current customer,Large,1 Month,CRM,Individual Contributor Level,No,Yes,No,No,7,95,103,22000
3468,CompSmart Inc. CRL,SMB,High tech,China,prior customer,Large,18 Months,Application Server,Individual Contributor Level,No,No,No,No,16,87,124,26000
3469,J & P CRL,Enterprise,Retail,India,prior customer,Small,1 Year,Web Server,Manager Level,Yes,Yes,No,Yes,24,61,81,71000
3470,Caribbean Computer Supply Corp CRL,SMB,Goods,France,prospect,Large,6 Months,Database,Manager Level,Yes,Yes,Yes,Yes,15,89,20,15000
3471,Mansur Computers. Inc. CRL,SMB,Goods,India,prospect,Huge,1 Month,ERP,Manager Level,Yes,No,Yes,No,28,96,85,24000
3472,Carbor GmbH CRL,Enterprise,Construction,UK,prior customer,Medium,1 Month,Portal,C-Level,Yes,Yes,Yes,Yes,28,109,55,65000
3473,SAPSOTA AG CRL,SMB,Apparel,North America,current customer,Small,1 Month,ERP,Individual Contributor Level,Yes,Yes,No,No,3,111,150,13000
3474,SudaTech GmbH CRL,SMB,Healthcare,Italy,prospect,Large,18 Months,Application Server,Manager Level,Yes,No,No,Yes,4,129,93,36000
3475,Etelko Textilien CRL,Fortune500,Healthcare,Brazil,current customer,Medium,1 Year,Web Server,C-Level,No,Yes,Yes,Yes,23,396,138,143000
3476,Software Systeme GmbH CRL,Fortune500,Apparel,India,current customer,Big,1 Year,Security,C-Level,Yes,Yes,Yes,Yes,32,248,46,170000
3477,COMPU Tech. AG CRL,SMB,Healthcare,Italy,prospect,Medium,18 Months,Portal,Manager Level,Yes,Yes,No,Yes,15,65,36,50000
3478,N.I.C. High Tech CRL,Enterprise,Apparel,Japan,prior customer,Small,18 Months,Portal,C-Level,Yes,No,No,Yes,21,67,135,67000
3479,Jaspers Computers CRL,Enterprise,Goods,North America,current customer,Small,18 Months,Web Server,C-Level,No,No,Yes,Yes,6,235,143,71000
3480,PC-World Stuttgart KG CRL,Enterprise,Healthcare,Italy,current customer,Small,1 Year,Portal,Manager Level,Yes,No,Yes,No,6,276,50,39000
3481,Alpha-Systems GmbH CRL,Enterprise,Finserv,France,current customer,Large,18 Months,Database,Manager Level,Yes,Yes,No,Yes,20,121,48,73000
3482,S.C.T. Electro CRL,Fortune500,Retail,France,current customer,Small,1 Year,Analytics,C-Level,No,Yes,Yes,No,23,412,61,143000
3483,Bit Market CRL,Enterprise,Retail,Japan,current customer,Large,1 Year,Security,C-Level,No,Yes,No,Yes,13,293,29,68000
3484,HTG Komponente GmbH CRL,Enterprise,Goods,Brazil,current customer,Medium,6 Months,Web Server,Manager Level,No,Yes,No,No,16,156,88,37000
3485,Motomarkt Heidelberg GmbH CRL,Fortune500,Apparel,Russia,current customer,Small,1 Month,Security,C-Level,No,Yes,No,Yes,10,58,76,31000
3486,Napoli Export CRL,SMB,Retail,India,prospect,Medium,2 Years,Identity Server,C-Level,No,Yes,No,Yes,15,101,68,42000
3487,Jashanmal International Trading Co CRL,Enterprise,Retail,Brazil,prior customer,Small,6 Months,Analytics,C-Level,Yes,Yes,No,Yes,5,152,20,69000
3488,Adecom SA CRL,SMB,High tech,UK,prior customer,Small,1 Year,Security,C-Level,No,Yes,Yes,Yes,20,118,132,65000
3489,Bernardin SA CRL,Enterprise,Retail,Italy,prior customer,Big,18 Months,Analytics,Manager Level,No,No,Yes,Yes,20,61,36,50000
3490,Norwegian Import & Export Group CRL,Fortune500,Healthcare,Brazil,current customer,Huge,1 Year,Analytics,C-Level,Yes,Yes,Yes,No,44,307,175,152000
3491,Thomas Bush Inc. CRL,Fortune500,Apparel,Russia,current customer,Huge,1 Year,ERP,C-Level,Yes,No,Yes,No,37,273,67,169000
3492,Industrial Supplies Inc. CRL,Enterprise,Finserv,Japan,prior customer,Big,18 Months,Identity Server,Manager Level,No,Yes,Yes,No,5,183,37,63000
3493,Live Insurance Inc. CRL,Enterprise,Goods,Japan,prospect,Big,6 Months,Application Server,C-Level,No,No,No,No,26,206,77,43000
3494,Davis Integration System CRL,Enterprise,Healthcare,Russia,prospect,Small,1 Month,ERP,Manager Level,No,No,Yes,No,18,46,68,33000
3495,Insurance Company CRL,SMB,Healthcare,UK,prior customer,Huge,18 Months,ERP,C-Level,Yes,No,No,No,29,116,91,23000
3496,Princeton Health Center CRL,Enterprise,Construction,Germany,prior customer,Big,2 Years,Analytics,Manager Level,No,No,No,No,15,258,75,48000
3497,Candid International Technology CRL,SMB,Construction,Brazil,prospect,Small,6 Months,ERP,C-Level,Yes,Yes,Yes,Yes,17,115,32,38000
3498,C-Tech Corp CRL,Fortune500,High tech,Japan,current customer,Large,1 Year,Security,C-Level,Yes,Yes,No,Yes,37,231,131,162000
3499,Mafor Software Service Corp. CRL,Enterprise,High tech,Germany,prospect,Small,2 Years,Web Server,Individual Contributor Level,Yes,No,No,Yes,16,63,5,22000
3500,Andyna and Dynana Laboratories Inc CRL,Fortune500,High tech,Germany,prospect,Small,6 Months,Analytics,Manager Level,No,Yes,No,Yes,3,137,112,39000
3501,Department of Defense CRL,SMB,Healthcare,Russia,prospect,Huge,1 Month,Security,C-Level,No,Yes,No,No,17,15,48,17000
3502,Palo Alto Airways Inc. CRL,Enterprise,Finserv,Brazil,prior customer,Small,6 Months,CRM,C-Level,Yes,No,No,Yes,8,57,130,65000
3503,Hotel Alfonso Del Vida CRL,Fortune500,High tech,India,current customer,Medium,1 Year,Analytics,C-Level,Yes,Yes,Yes,No,20,410,155,133000
3504,La Quinta Hotel & Towers CRL,Fortune500,Construction,Italy,current customer,Medium,1 Year,Identity Server,C-Level,Yes,Yes,No,Yes,33,160,61,154000
3505,Rogier Golf Resort YY CRL,Enterprise,Apparel,Brazil,prior customer,Big,1 Year,CRM,Individual Contributor Level,No,No,Yes,Yes,22,267,92,75000
3506,Park Lane Hotel And Spa CRL,Enterprise,Goods,Russia,prior customer,Huge,6 Months,Web Server,Manager Level,Yes,Yes,Yes,Yes,6,265,155,59000
3507,Media Store CRL,SMB,Retail,Brazil,prior customer,Big,18 Months,ERP,Manager Level,No,Yes,Yes,No,28,287,67,38000
3508,ADCOM COMPUTER CRL,Enterprise,Construction,Germany,prior customer,Medium,6 Months,Portal,C-Level,No,No,No,Yes,28,278,96,73000
3509,ALPHA Center CRL,Fortune500,Manufacturing,Italy,current customer,Medium,1 Year,ERP,C-Level,Yes,Yes,No,No,17,188,80,154000
3510,Ketiv Technologies CRL,SMB,Goods,UK,prior customer,Medium,1 Month,Database,Individual Contributor Level,No,Yes,No,Yes,13,101,77,31000
3511,Tornado Motorsport CRL,Enterprise,Goods,China,current customer,Large,18 Months,ERP,Manager Level,Yes,No,No,Yes,15,257,130,44000
3512,Hotshot Racing CRL,Enterprise,Manufacturing,Japan,current customer,Huge,1 Year,Database,Manager Level,No,Yes,Yes,Yes,28,259,17,40000
3513,Tornado Motorsports CRL,Enterprise,Consumer Product,China,prior customer,Huge,6 Months,Application Server,Manager Level,No,No,Yes,Yes,6,269,69,46000
3514,Computer Specialists Inc. CRL,Enterprise,Consumer Product,Japan,prior customer,Medium,1 Year,Security,C-Level,No,Yes,Yes,No,14,150,70,53000
3515,LES Sales Company CRL,SMB,Construction,Italy,current customer,Huge,6 Months,Security,Individual Contributor Level,Yes,Yes,No,No,25,58,83,43000
3497,Candid International Technology CRL,Enterprise,High tech,China,prior customer,Large,2 Years,Portal,Manager Level,Yes,Yes,Yes,No,18,266,18,58000
3516,PH Monitor Corporation CRL,SMB,Consumer Product,Italy,prospect,Big,2 Years,ERP,Individual Contributor Level,No,No,Yes,No,16,51,16,49000
3517,CCS Industrial CRL,Enterprise,Construction,India,prior customer,Large,18 Months,Portal,Manager Level,Yes,No,Yes,Yes,17,250,46,43000
3518,North Energy Ltd CRL,Fortune500,Apparel,India,current customer,Small,1 Year,Database,C-Level,No,No,No,Yes,28,279,25,48000
3519,Powers & Company CRL,Enterprise,Apparel,India,prior customer,Big,18 Months,Security,C-Level,No,Yes,Yes,Yes,12,243,19,46000
